Member,Order,SKU,Date,Description
M09736,8251239,15668462,2014-01-25,Gourd & Cucumber
M09736,8251239,7633009,2014-01-25,Face Wash
M09736,8251239,15669767,2014-01-25,Urad Dal
M09736,8251239,15668521,2014-01-25,Bread
M09736,8251239,15669790,2014-01-25,Other Rice Products
M09736,8251239,34990774,2014-01-25,Eggs
M09736,8251239,15668685,2014-01-25,Beans
M09736,8251239,15668465,2014-01-25,Root Vegetables
M09736,8251239,15668416,2014-01-25,Banana
M09736,8251239,34987570,2014-01-25,Whole Spices
M09736,8251239,15669965,2014-01-25,Raisins
M09736,8251239,15668381,2014-01-25,Other Vegetables
M09736,8251239,93141092,2014-01-25,Yogurt & Lassi
M09736,8251239,15668377,2014-01-25,Root Vegetables
M09736,8251239,34989207,2014-01-25,Corn Snacks
M09736,8251239,92436826,2014-01-25,Washing Bars
M09736,8251239,15668467,2014-01-25,Beans
M09736,8251239,34989205,2014-01-25,Corn Snacks
M09736,8256240,34990774,2014-01-27,Eggs
M09736,8256240,15669797,2014-01-27,Raisins
M09736,8256240,34989209,2014-01-27,Corn Snacks
M09736,8280028,15668469,2014-05-01,Beans
M09736,8280028,15668379,2014-05-01,Other Vegetables
M09736,8280028,34990774,2014-05-01,Eggs
M09736,8280028,7569805,2014-05-01,Namkeen
M09736,8280028,15668478,2014-05-01,Banana
M09736,8280028,15668375,2014-05-01,Root Vegetables
M09736,8280028,15668465,2014-05-01,Root Vegetables
M09736,8280028,7573939,2014-05-01,Wafers
M09736,8282353,7623116,2014-07-01,Liquid Soaps & Bars
M09736,8282353,15669807,2014-07-01,Other Dry Fruits
M09736,8282353,15669804,2014-07-01,Cashews
M09736,8282353,7548497,2014-07-01,Liquid Soaps & Bars
M09736,8282353,15669772,2014-07-01,Other Dals
M09736,8282353,92436826,2014-07-01,Washing Bars
M09736,8282353,15669821,2014-07-01,Whole Spices
M09736,8282353,15668521,2014-07-01,Bread
M09736,8282353,15669789,2014-07-01,Boiled Rice
M09736,8282353,15668381,2014-07-01,Other Vegetables
M09736,8282353,15669780,2014-07-01,Sugar
M09736,8303490,15669789,2013-12-13,Boiled Rice
M09736,8303490,15668521,2013-12-13,Bread
M09736,8303490,29247229,2013-12-13,Whole Spices
M09736,8303490,15669804,2013-12-13,Cashews
M09736,8303490,93156748,2013-12-13,Ground Coffee
M09736,8303490,7569805,2013-12-13,Namkeen
M09736,8303490,15669884,2013-12-13,Whole Spices
M09736,8303490,15669772,2013-12-13,Other Dals
M09736,8303490,15669830,2013-12-13,Other Rice Products
M09736,8303490,7573939,2013-12-13,Wafers
M09736,8303490,93025752,2013-12-13,Cream Biscuits
M09736,8303490,15668416,2013-12-13,Banana
M09736,8303490,7586073,2013-12-13,Instant Pastas
M09736,8303490,34990774,2013-12-13,Eggs
M09736,8303490,34989441,2013-12-13,Soya Products
M09736,8355751,15669815,2013-07-12,Jaggery
M09736,8355751,15668688,2013-07-12,Root Vegetables
M09736,8355751,7586147,2013-07-12,Instant Pastas
M09736,8355751,7569805,2013-07-12,Namkeen
M09736,8355751,34990774,2013-07-12,Eggs
M09736,8355751,15669780,2013-07-12,Sugar
M09736,8355751,15669790,2013-07-12,Other Rice Products
M09736,8355751,15668469,2013-07-12,Beans
M09736,8355751,15668465,2013-07-12,Root Vegetables
M09736,8355751,15668375,2013-07-12,Root Vegetables
M09736,8355751,15668478,2013-07-12,Banana
M09736,8355751,15668379,2013-07-12,Other Vegetables
M39021,6422636,7580802,2014-09-28,Sunflower Oils
M39021,6422636,15668453,2014-09-28,Brinjals
M39021,6422636,15668375,2014-09-28,Root Vegetables
M39021,6422636,15668379,2014-09-28,Other Vegetables
M39021,6422636,15669760,2014-09-28,Whole Spices
M39021,6422636,15668460,2014-09-28,Gourd & Cucumber
M39021,6422636,15668683,2014-09-28,Beans
M39021,6422636,15669875,2014-09-28,Toor Dal
M39021,6422636,34938526,2014-09-28,Other Sweets
M39021,6422636,15669872,2014-09-28,Avalakki / Poha
M39021,6422636,15668467,2014-09-28,Beans
M39021,6535983,7580802,2014-06-09,Sunflower Oils
M39021,6535983,15668378,2014-06-09,Other Vegetables
M39021,6535983,15668469,2014-06-09,Beans
M39021,6535983,15669789,2014-06-09,Boiled Rice
M39021,6535983,15668375,2014-06-09,Root Vegetables
M39021,6535983,15669760,2014-06-09,Whole Spices
M39021,6535983,15669778,2014-06-09,Other Dals
M39021,6535983,15669884,2014-06-09,Whole Spices
M39021,6535983,15668460,2014-06-09,Gourd & Cucumber
M39021,6535983,15669777,2014-06-09,Urad Dal
M39021,6535983,15669857,2014-06-09,Raw Peanuts
M39021,6580213,15668462,2014-08-31,Gourd & Cucumber
M39021,6580213,15668469,2014-08-31,Beans
M39021,6580213,7580802,2014-08-31,Sunflower Oils
M39021,6580213,15669875,2014-08-31,Toor Dal
M39021,6580213,15668475,2014-08-31,Beans
M39021,6580213,15668460,2014-08-31,Gourd & Cucumber
M39021,6580213,15668378,2014-08-31,Other Vegetables
M39021,6580213,15668474,2014-08-31,Beans
M39021,6580213,15668463,2014-08-31,Gourd & Cucumber
M39021,6580213,15669872,2014-08-31,Avalakki / Poha
M39021,6615154,15668379,2014-08-23,Other Vegetables
M39021,6615154,15669872,2014-08-23,Avalakki / Poha
M39021,6615154,15668470,2014-08-23,Beans
M39021,6615154,15669789,2014-08-23,Boiled Rice
M39021,6615154,7580802,2014-08-23,Sunflower Oils
M39021,6615154,15668375,2014-08-23,Root Vegetables
M39021,6615154,15669868,2014-08-23,Other Dals
M39021,6615154,15669777,2014-08-23,Urad Dal
M39021,6615154,15668451,2014-08-23,Brinjals
M39021,6615154,15668460,2014-08-23,Gourd & Cucumber
M39021,6615154,15669875,2014-08-23,Toor Dal
M39021,6653255,15668468,2014-07-27,Beans
M39021,6653255,7580802,2014-07-27,Sunflower Oils
M39021,6653255,15668466,2014-07-27,Root Vegetables
M39021,6653255,15669775,2014-07-27,Sooji & Rava
M39021,6653255,15669872,2014-07-27,Avalakki / Poha
M39021,6653255,15668470,2014-07-27,Beans
M39021,6653255,15669875,2014-07-27,Toor Dal
M39021,6653255,15668460,2014-07-27,Gourd & Cucumber
M39021,6653255,15668379,2014-07-27,Other Vegetables
M39021,6672883,15668462,2014-02-08,Gourd & Cucumber
M39021,6672883,15668467,2014-02-08,Beans
M39021,6672883,15668463,2014-02-08,Gourd & Cucumber
M39021,6672883,15668470,2014-02-08,Beans
M39021,6672883,15669778,2014-02-08,Other Dals
M39021,6672883,15669875,2014-02-08,Toor Dal
M39021,6672883,15668378,2014-02-08,Other Vegetables
M39021,6672883,7580802,2014-02-08,Sunflower Oils
M39021,6672883,15668451,2014-02-08,Brinjals
M39021,6672883,15669777,2014-02-08,Urad Dal
M39021,6672883,15669872,2014-02-08,Avalakki / Poha
M39021,6672883,15669857,2014-02-08,Raw Peanuts
M39021,6672883,7572252,2014-02-08,Cooking Paste
M39021,6694996,7572252,2014-07-20,Cooking Paste
M39021,6694996,7580802,2014-07-20,Sunflower Oils
M39021,6694996,15668683,2014-07-20,Beans
M39021,6694996,15669775,2014-07-20,Sooji & Rava
M39021,6694996,15669872,2014-07-20,Avalakki / Poha
M39021,6694996,15668379,2014-07-20,Other Vegetables
M39021,6694996,15668453,2014-07-20,Brinjals
M39021,6694996,15669760,2014-07-20,Whole Spices
M39021,6694996,15668688,2014-07-20,Root Vegetables
M39021,6737225,7572252,2014-07-13,Cooking Paste
M39021,6737225,15668688,2014-07-13,Root Vegetables
M39021,6737225,15668683,2014-07-13,Beans
M39021,6737225,15668379,2014-07-13,Other Vegetables
M39021,6737225,15668460,2014-07-13,Gourd & Cucumber
M39021,6737225,7580802,2014-07-13,Sunflower Oils
M39021,6737225,15669875,2014-07-13,Toor Dal
M39021,6737225,15669777,2014-07-13,Urad Dal
M39021,6737225,21408952,2014-07-13,Whole Spices
M39021,6737225,15669818,2014-07-13,Whole Spices
M39021,6752976,15669760,2014-06-29,Whole Spices
M39021,6752976,15669875,2014-06-29,Toor Dal
M39021,6752976,15669884,2014-06-29,Whole Spices
M39021,6752976,15668460,2014-06-29,Gourd & Cucumber
M39021,6752976,15669857,2014-06-29,Raw Peanuts
M39021,6752976,7580802,2014-06-29,Sunflower Oils
M39021,6752976,15668475,2014-06-29,Beans
M39021,6752976,15669789,2014-06-29,Boiled Rice
M39021,6752976,15668375,2014-06-29,Root Vegetables
M39021,6752976,34987568,2014-06-29,Whole Spices
M39021,6777380,7580802,2014-06-07,Sunflower Oils
M39021,6777380,15669790,2014-06-07,Other Rice Products
M39021,6777380,15668377,2014-06-07,Root Vegetables
M39021,6777380,15668381,2014-06-07,Other Vegetables
M39021,6777380,15669789,2014-06-07,Boiled Rice
M39021,6777380,15668453,2014-06-07,Brinjals
M39021,6777380,15668466,2014-06-07,Root Vegetables
M39021,6797135,15668683,2014-06-22,Beans
M39021,6797135,15668375,2014-06-22,Root Vegetables
M39021,6797135,15669875,2014-06-22,Toor Dal
M39021,6797135,21409130,2014-06-22,Other Flours
M39021,6797135,15668381,2014-06-22,Other Vegetables
M39021,6797135,15669777,2014-06-22,Urad Dal
M39021,6797135,7580802,2014-06-22,Sunflower Oils
M39021,6797135,15668379,2014-06-22,Other Vegetables
M39021,6797135,7572432,2014-06-22,Cooking Paste
M39021,6797135,15669790,2014-06-22,Other Rice Products
M39021,6797135,15668460,2014-06-22,Gourd & Cucumber
M39021,6797135,15669789,2014-06-22,Boiled Rice
M39021,7347734,15669763,2013-10-16,Other Dals
M39021,7347734,15669777,2013-10-16,Urad Dal
M39021,7347734,7580802,2013-10-16,Sunflower Oils
M39021,7347734,15669856,2013-10-16,Sugar
M39021,7347734,15669872,2013-10-16,Avalakki / Poha
M39021,7367297,7580802,2013-10-27,Sunflower Oils
M39021,7367297,15669872,2013-10-27,Avalakki / Poha
M39021,7367297,15668469,2013-10-27,Beans
M39021,7367297,15668687,2013-10-27,Root Vegetables
M39021,7368071,15669856,2013-10-28,Sugar
M39021,7385844,15668377,2013-09-29,Root Vegetables
M39021,7385844,15668466,2013-09-29,Root Vegetables
M39021,7385844,15668457,2013-09-29,Brinjals
M39021,7385844,7580802,2013-09-29,Sunflower Oils
M39021,7385844,15668469,2013-09-29,Beans
M39021,7385844,15668458,2013-09-29,Brinjals
M39021,7399130,15669777,2013-07-10,Urad Dal
M39021,7399130,15669790,2013-07-10,Other Rice Products
M39021,7399130,15669789,2013-07-10,Boiled Rice
M39021,7399130,15669821,2013-07-10,Whole Spices
M39021,7399130,15669884,2013-07-10,Whole Spices
M39021,7399130,15669829,2013-07-10,Raw Rice
M39021,7399130,15669872,2013-07-10,Avalakki / Poha
M39021,7399130,7570928,2013-07-10,Shaving Brush
M39021,7399130,15669817,2013-07-10,Whole Spices
M39021,7417716,15668521,2013-10-09,Bread
M39021,7417716,15668687,2013-10-09,Root Vegetables
M39021,7417716,15668457,2013-10-09,Brinjals
M39021,7417716,15668458,2013-10-09,Brinjals
M39021,7417716,15668381,2013-10-09,Other Vegetables
M39021,7417716,15668480,2013-10-09,Bread
M39021,7417716,7580802,2013-10-09,Sunflower Oils
M39021,7426435,15668472,2013-09-15,Beans
M39021,7426435,7637309,2013-09-15,Mosquito Repellent
M39021,7426435,15668453,2013-09-15,Brinjals
M39021,7426435,15668460,2013-09-15,Gourd & Cucumber
M39021,7456166,7580802,2013-08-25,Sunflower Oils
M39021,7456166,15668480,2013-08-25,Bread
M39021,7456166,15668377,2013-08-25,Root Vegetables
M39021,7456166,7572300,2013-08-25,Namkeen
M39021,7456166,15668521,2013-08-25,Bread
M39021,7456166,15668472,2013-08-25,Beans
M39021,7456166,15668458,2013-08-25,Brinjals
M39021,7456166,15668379,2013-08-25,Other Vegetables
M39021,7456166,7578347,2013-08-25,Chilli & Soya Sauces
M39021,7468811,15669958,2013-01-09,Other Dry Fruits
M39021,7468811,15669961,2013-01-09,Other Dry Fruits
M39021,7468811,15669872,2013-01-09,Avalakki / Poha
M39021,7468811,7580802,2013-01-09,Sunflower Oils
M39021,7468811,7637309,2013-01-09,Mosquito Repellent
M39021,7477482,15669872,2013-07-29,Avalakki / Poha
M39021,7477482,15668466,2013-07-29,Root Vegetables
M39021,7477482,15668688,2013-07-29,Root Vegetables
M39021,7477482,15669824,2013-07-29,Raw Rice
M39021,7477482,15668458,2013-07-29,Brinjals
M39021,7477482,15668379,2013-07-29,Other Vegetables
M39021,7486720,15669857,2013-03-08,Raw Peanuts
M39021,7486720,15669878,2013-03-08,Toor Dal
M39021,7486720,7580802,2013-03-08,Sunflower Oils
M39021,7486720,15668453,2013-03-08,Brinjals
M39021,7486720,15668458,2013-03-08,Brinjals
M39021,7486720,15668469,2013-03-08,Beans
M39021,7486720,15668379,2013-03-08,Other Vegetables
M39021,7503561,7580802,2013-08-13,Sunflower Oils
M39021,7503561,15668688,2013-08-13,Root Vegetables
M39021,7503561,15668379,2013-08-13,Other Vegetables
M39021,7503561,15668453,2013-08-13,Brinjals
M39021,7503561,15668480,2013-08-13,Bread
M39021,7503561,15668521,2013-08-13,Bread
M39021,7864769,15668460,2014-07-06,Gourd & Cucumber
M39021,7864769,15668453,2014-07-06,Brinjals
M39021,7864769,15669814,2014-07-06,Jaggery
M39021,7864769,15668379,2014-07-06,Other Vegetables
M39021,7864769,15668375,2014-07-06,Root Vegetables
M39021,7864769,7580802,2014-07-06,Sunflower Oils
M39021,7864769,15669878,2014-07-06,Toor Dal
M39021,7864769,15668683,2014-07-06,Beans
M39021,7864769,7572252,2014-07-06,Cooking Paste
M39021,7911131,15668460,2014-01-06,Gourd & Cucumber
M39021,7911131,15669878,2014-01-06,Toor Dal
M39021,7911131,15669790,2014-01-06,Other Rice Products
M39021,7911131,15669777,2014-01-06,Urad Dal
M39021,7911131,15668467,2014-01-06,Beans
M39021,7911131,15669789,2014-01-06,Boiled Rice
M39021,7911131,15668379,2014-01-06,Other Vegetables
M39021,7911131,15668453,2014-01-06,Brinjals
M39021,7911131,15668377,2014-01-06,Root Vegetables
M39021,7934637,7580802,2014-05-18,Sunflower Oils
M39021,7934637,15668684,2014-05-18,Beans
M39021,7934637,15668379,2014-05-18,Other Vegetables
M39021,7934637,15668685,2014-05-18,Beans
M39021,7934637,15668451,2014-05-18,Brinjals
M39021,7934637,15669794,2014-05-18,Other Dry Fruits
M39021,7934637,15668460,2014-05-18,Gourd & Cucumber
M39021,7934637,15669814,2014-05-18,Jaggery
M39021,7934637,15668377,2014-05-18,Root Vegetables
M39021,7953630,15668467,2014-05-25,Beans
M39021,7953630,15669789,2014-05-25,Boiled Rice
M39021,7953630,15668451,2014-05-25,Brinjals
M39021,7953630,15669857,2014-05-25,Raw Peanuts
M39021,7953630,7580802,2014-05-25,Sunflower Oils
M39021,7963049,15668467,2014-04-05,Beans
M39021,7963049,15669775,2014-04-05,Sooji & Rava
M39021,7963049,15668466,2014-04-05,Root Vegetables
M39021,7963049,15668381,2014-04-05,Other Vegetables
M39021,7963049,15668380,2014-04-05,Other Vegetables
M39021,7963049,7580802,2014-04-05,Sunflower Oils
M39021,7963049,15669856,2014-04-05,Sugar
M39021,7963049,15669872,2014-04-05,Avalakki / Poha
M39021,7963049,15668377,2014-04-05,Root Vegetables
M39021,7963049,15669875,2014-04-05,Toor Dal
M39021,8056807,15668460,2014-04-19,Gourd & Cucumber
M39021,8056807,15669790,2014-04-19,Other Rice Products
M39021,8056807,7580802,2014-04-19,Sunflower Oils
M39021,8056807,15668377,2014-04-19,Root Vegetables
M39021,8056807,15668475,2014-04-19,Beans
M39021,8056807,15668467,2014-04-19,Beans
M39021,8056807,15669789,2014-04-19,Boiled Rice
M39021,8056807,15668379,2014-04-19,Other Vegetables
M39021,8056807,15668466,2014-04-19,Root Vegetables
M39021,8056807,15669878,2014-04-19,Toor Dal
M39021,8072678,15669860,2014-03-30,Moong Dal
M39021,8072678,15668685,2014-03-30,Beans
M39021,8072678,15668379,2014-03-30,Other Vegetables
M39021,8072678,15669875,2014-03-30,Toor Dal
M39021,8072678,15668466,2014-03-30,Root Vegetables
M39021,8072678,15668377,2014-03-30,Root Vegetables
M39021,8072678,15669857,2014-03-30,Raw Peanuts
M39021,8072678,15668381,2014-03-30,Other Vegetables
M39021,8072678,7580802,2014-03-30,Sunflower Oils
M39021,8072678,15668469,2014-03-30,Beans
M39021,8104639,15668468,2014-03-15,Beans
M39021,8104639,15668472,2014-03-15,Beans
M39021,8104639,7580802,2014-03-15,Sunflower Oils
M39021,8104639,15668377,2014-03-15,Root Vegetables
M39021,8104639,15669872,2014-03-15,Avalakki / Poha
M39021,8104639,15668378,2014-03-15,Other Vegetables
M39021,8104639,15669868,2014-03-15,Other Dals
M39021,8119831,15668451,2014-03-22,Brinjals
M39021,8119831,7580802,2014-03-22,Sunflower Oils
M39021,8119831,15670271,2014-03-22,Other Dals
M39021,8119831,15668460,2014-03-22,Gourd & Cucumber
M39021,8119831,15669878,2014-03-22,Toor Dal
M39021,8119831,15669789,2014-03-22,Boiled Rice
M39021,8119831,15668467,2014-03-22,Beans
M39021,8119831,15668377,2014-03-22,Root Vegetables
M39021,8119831,7572252,2014-03-22,Cooking Paste
M39021,8119831,15669872,2014-03-22,Avalakki / Poha
M39021,8119831,15669818,2014-03-22,Whole Spices
M39021,8137335,15668470,2014-01-03,Beans
M39021,8137335,15669770,2014-01-03,Other Flours
M39021,8137335,15669775,2014-01-03,Sooji & Rava
M39021,8137335,15669790,2014-01-03,Other Rice Products
M39021,8137335,15669789,2014-01-03,Boiled Rice
M39021,8137335,15668460,2014-01-03,Gourd & Cucumber
M39021,8137335,15668375,2014-01-03,Root Vegetables
M39021,8137335,15668381,2014-01-03,Other Vegetables
M39021,8137335,7580802,2014-01-03,Sunflower Oils
M39021,8137335,15668467,2014-01-03,Beans
M39021,8153274,15668460,2014-08-03,Gourd & Cucumber
M39021,8153274,15668377,2014-08-03,Root Vegetables
M39021,8153274,15668475,2014-08-03,Beans
M39021,8153274,15669775,2014-08-03,Sooji & Rava
M39021,8153274,15668379,2014-08-03,Other Vegetables
M39021,8153274,15668467,2014-08-03,Beans
M39021,8153274,21408947,2014-08-03,Other Rice Products
M39021,8153274,7580802,2014-08-03,Sunflower Oils
M39021,8153274,15669875,2014-08-03,Toor Dal
M39021,8153274,15669777,2014-08-03,Urad Dal
M39021,8153274,15669857,2014-08-03,Raw Peanuts
M39021,8153274,15669821,2014-08-03,Whole Spices
M39021,8153274,15669872,2014-08-03,Avalakki / Poha
M39021,8153274,15669789,2014-08-03,Boiled Rice
M39021,8169248,15669778,2014-02-15,Other Dals
M39021,8169248,15669856,2014-02-15,Sugar
M39021,8169248,15669872,2014-02-15,Avalakki / Poha
M39021,8169248,7572252,2014-02-15,Cooking Paste
M39021,8169248,7580802,2014-02-15,Sunflower Oils
M39021,8169248,15669868,2014-02-15,Other Dals
M39021,8169248,15668378,2014-02-15,Other Vegetables
M39021,8169248,15669777,2014-02-15,Urad Dal
M39021,8169248,15669789,2014-02-15,Boiled Rice
M39021,8169248,7637309,2014-02-15,Mosquito Repellent
M39021,8169248,15668375,2014-02-15,Root Vegetables
M39021,8185358,15669872,2014-02-22,Avalakki / Poha
M39021,8185358,15668460,2014-02-22,Gourd & Cucumber
M39021,8185358,7580802,2014-02-22,Sunflower Oils
M39021,8185358,15668468,2014-02-22,Beans
M39021,8185358,15668379,2014-02-22,Other Vegetables
M39021,8185358,15668375,2014-02-22,Root Vegetables
M39021,8185358,7574197,2014-02-22,Vermicelli
M39021,8185358,7572252,2014-02-22,Cooking Paste
M39021,8206332,15669872,2014-03-02,Avalakki / Poha
M39021,8206332,7580802,2014-03-02,Sunflower Oils
M39021,8206332,7574242,2014-03-02,Vermicelli
M39021,8206332,15668379,2014-03-02,Other Vegetables
M39021,8206332,15669857,2014-03-02,Raw Peanuts
M39021,8206332,15668470,2014-03-02,Beans
M39021,8206332,15668451,2014-03-02,Brinjals
M39021,8206332,15668375,2014-03-02,Root Vegetables
M39021,8218020,15669821,2014-08-02,Whole Spices
M39021,8218020,15668375,2014-08-02,Root Vegetables
M39021,8218020,15668466,2014-08-02,Root Vegetables
M39021,8218020,15668378,2014-08-02,Other Vegetables
M39021,8218020,15669884,2014-08-02,Whole Spices
M39021,8218020,15668460,2014-08-02,Gourd & Cucumber
M39021,8218020,15670271,2014-08-02,Other Dals
M39021,8218020,7580802,2014-08-02,Sunflower Oils
M39021,8218020,15668683,2014-08-02,Beans
M39021,8218020,15669856,2014-08-02,Sugar
M39021,8218020,15669880,2014-08-02,Sooji & Rava
M39021,8218020,15668467,2014-08-02,Beans
M39021,8218020,7572252,2014-08-02,Cooking Paste
M39021,8218020,15669875,2014-08-02,Toor Dal
M39021,8255058,15669760,2014-01-26,Whole Spices
M39021,8255058,15669772,2014-01-26,Other Dals
M39021,8255058,15668375,2014-01-26,Root Vegetables
M39021,8255058,15668468,2014-01-26,Beans
M39021,8255058,15669909,2014-01-26,Brinjals
M39021,8255058,15668451,2014-01-26,Brinjals
M39021,8255058,15668466,2014-01-26,Root Vegetables
M39021,8255058,15669821,2014-01-26,Whole Spices
M39021,8255058,15669776,2014-01-26,Other Dals
M39021,8255058,15669777,2014-01-26,Urad Dal
M39021,8255058,15668379,2014-01-26,Other Vegetables
M39021,8255058,7580802,2014-01-26,Sunflower Oils
M39021,8255058,7572252,2014-01-26,Cooking Paste
M39021,8255058,15669868,2014-01-26,Other Dals
M39021,8262067,15668375,2013-12-28,Root Vegetables
M39021,8262067,15668466,2013-12-28,Root Vegetables
M39021,8262067,15669875,2013-12-28,Toor Dal
M39021,8262067,15668468,2013-12-28,Beans
M39021,8262067,7580802,2013-12-28,Sunflower Oils
M39021,8262067,15668472,2013-12-28,Beans
M39021,8262067,15668379,2013-12-28,Other Vegetables
M39021,8262067,7572252,2013-12-28,Cooking Paste
M39021,8262067,34992815,2013-12-28,Cookies
M39021,8277611,7580802,2014-04-01,Sunflower Oils
M39021,8277611,15668472,2014-04-01,Beans
M39021,8277611,15668378,2014-04-01,Other Vegetables
M39021,8277611,15668521,2014-04-01,Bread
M39021,8277611,15669790,2014-04-01,Other Rice Products
M39021,8277611,15668467,2014-04-01,Beans
M39021,8277611,15669786,2014-04-01,Avalakki / Poha
